id_business,review,date,#_stars,predicted_sentiment,prediction_probability
42,"Une bonne adresse Le menu Bistrot à 16 euro est un bon compromis quand on sait que ce restaurant a 2 fourchettes au Guide Rouge. La cuisine y est subtile et savoureuse. Les fins gourmets seront satisfaits mais les gourmands resteront un peu sur ""leur faim"". Le cadre est épuré et les tables parfois proches les unes des autres. Un conseil : si vous êtes en week-end à Reims, le Petit comptoir vous laissera un bon souvenir.",25/01/2010,3,POSITIVE,0.8552390119361323
42,"Restaurant réputé de Reims, Le Petit Comptoir permet de profiter d'une cuisine gastronomique sans (trop) se ruiner. Formule Entrée - Plat - Dessert à 40 EUR (31 EUR 2 plats). Belle salle décorée dans un style contemporain, le cadre est chic et élégant. Service efficace bien qu'un peu long ce samedi soir.  Superbe carte des vins, hélas proposée à des prix trop élevés. On regrette aussi que la moitié des plats de la carte menu soit avec supplément ! Les associations de saveurs sont originales, les assiettes bien présentées et copieuses. Ex de plats : fricassées de couteaux à la coriandre, tomates séchées et chorizo ; Tiramisu de guacamole aux maquereaux et au pamplemousse.  En conclusion, une bonne adresse gastronomique à Reims.",04/10/2009,4,POSITIVE,0.8603104913249595
42,"Egal à lui-même Une nouvelle soirée au Petit Comptoir, un moment super extra. Fabrice Maillot à ses fourneaux et nos papilles sont en effervescence, quel moment !",30/08/2009,4,POSITIVE,0.9461309144567532
42,"Passez votre chemin Prétentieux et cher. Le service n'a d'égal que la cuisine : médiocre. Plats à la carte non disponibles, changement de plats en cours de repas, attente de 25 mn pour la commande, le tout sans la moindre attention du service, ni du chef. Le quartier recelle d'autres adresses toutes plus agréables et accueillantes, ne vous privez pas !",09/11/2008,2,NEGATIVE,0.9702893836225971
42,Un réel effort de recherche culinaire avec de bons produits à la base. Le restaurant est coquet (avec sa fenêtre vers les fourneaux) et le service classique et pro. Sans doute une des meilleurs adresses de Reims.,04/06/2008,4,POSITIVE,0.9484157669589813
42,"Resto magique ! Je n'ai eu l'occasion d'y aller qu'une seule fois mais j'en garde un excellent souvenir. Les plats étaient vraiment délicieux (menu spécial St-Valentin), et le cadre parfait pour un dîner en amoureux. Un grand moment de gastronomie pour un prix assez raisonnable !",09/11/2003,4,POSITIVE,0.9628512783055279
42,"Moment fort agréable Merci pour ce dîner mémorable. Décor agréable, mets originaux est très fins, très bonne soirée. Très envie de vous retrouver rapidement pour passer de nouveau une bonne soirée de gastronomie. Merci pour votre carte des vins très complète. À bientôt !",25/10/2003,4,POSITIVE,0.9555404396336435
42,"restaurant d'affaires a perdu un peu de son charme depuis le changement de deco. Les plats sont excellents, surprenants, il vaut mieux se renseigner sur leur teneur pour ne pas être trop surpris, idéal pour inviter un client, on ne fera pas de fausses notes.",11/10/2001,3,POSITIVE,0.6826985709354134
44,"Pour une première visite à Reims et dans le cadre d'un événement particulier nous avions réservé dans cet établissement. Nous étions une grande table et comment dire... Plats sans réelle originalité, service très médiocre. Pour un montant particulièrement élevé aucun geste commercial (café...). Les plats se suivaient sans que nous puissions respirer, sans attendre les fumeurs ou ceux qui souhaitaient aller aux wc. Les vins choisit n'étaient plus disponibles...  Un goût amer à la sortie, à éviter absolument.",17/12/2016,2,NEGATIVE,0.972529336368154
44,"je recommande ce restaurant un excellent rapport qualité prix ,de l'entrée au dessert un vrai régal pour le gout et la vue, et, un personnel très attentionné, mérite bien son étoile;",29/10/2015,5,POSITIVE,0.9575356635636145
44,"Que dire de plus à part qu'à chaque fois qu'on s'y rend, c'est toujours parfait ! Les plats sont toujours travaillés avec le plus grand soin et le goût est toujours au RDV. Pour moi il fait parti des 3 meilleurs restaurants de Reims. Le prix est certes élevé mais le rapport qualité/prix est excellent. Les serveurs sont toujours de bons conseils et même si un plat de la carte n'est pas à votre gout sur le papier : détrompez-vous à chaque fois je me laisse tenter et c'est toujours une bonne surprise de découvrir des aliments que je pensais mauvais (pieds de porc) merveilleusement cuisiné. Je trouve cependant que la patronne est la moins distinguée du personnel mais bon... ça a son charme ! C'est une adresse incontournable à Reims ! Allez y les yeux fermés et pensez à réserver !",27/08/2013,5,POSITIVE,0.9683169651304255
44,"L'un des meilleurs de Reims, voir la référence Lorsque nous proposons à notre fils de 8 ans d'aller déjeuner au Foch, il est ravi car le menu enfant est un régal, un vrai éveil à la gastronomie. Outre l'accueil, nous trouvons un rapport qualité prix excellent au regard de certaines brasseries où l'addition est quasi-identique avec une prestation culinaire loin d'égaler la grande cuisine que l'on trouve ici. La déco n'est pas trop à mon goût mais c'est un détail vite oublié quand les assiettes arrivent. Essayez !",11/12/2012,4,POSITIVE,0.9213578202196858
44,"excellent rapport qualité prix, un des meilleurs sur reims",23/03/2012,5,POSITIVE,0.9271709276551896
44,"Un de mes restaurants préférés sur Reims. Dans un décor raffiné, on y mange de la bonne et tendre cuisine. Le service est impécable et rapide. Bravo !",22/01/2012,5,POSITIVE,0.9613558111180333
44,"PARFAIT ! Du début jusqu'à la fin, on ne peut que féliciter le chef et son équipe. Chaque plat est original, fin et savoureux. Bravo pour le foie gras à boire, le nuage de barbe à papa sur le dessert, le tartare de canard, les verrines multicolores. Pour une grande occasion, c'est le sans faute assuré !",25/09/2011,5,POSITIVE,0.9551222228089937
44,"Une adresse que nous avons adorés, un cadre magnifique et une excellente cuisine, le tout servie avec le sourire et la gentillesse de la patronne.",08/11/2010,5,POSITIVE,0.9632361377983503
44,"Le meilleur rapport qualité/prix que j'ai rencontré jusque ici. Les plats sont très goûteux, le chef (un vrai poupon fort sympathique) n'a de cesse de nous régaler d'associations originales (carpaccio de pied de porc et st-jacques), de cuissons justes (ah le bar en croûte d'argile), de plats généreux aux saveurs subtiles et délicates.  Je n'ai jamais été déçu et c'est un des rares endroits où je prends un dessert car ils sont toujours bons : son ananas braisé au passoa est vraiment bon.  Puisqu'il faut rester critique, je dirais qu'ils doivent encore travailler leur carte des vins qui reste un peu juste pour moi. Le service en salle est discret mais je pense qu'il pourrait être un poil plus raffiné.  A noter que l'on peut commander des plats au chef pour les déguster chez soi. Une adresse que je recommande à tous points de vue. Elle vaut le détour c'est certain.",15/07/2010,5,POSITIVE,0.9607028002802606
44,"Proche du zero defauts Un etablissement en tous points remarquable. Une salle decorée avec gout et chaleur; une chaleur sans componction qui se retrouve tres vite dans un service efficace sans etre pesant. La cuisine revèle une inventivite melée de classissisme, avec des clins d'oeil malicieux qui vous ferons redecouvrir une part enfouie, peut-etre des plaisirs de votre enfance. N'hesitez pas poussez la porte de ce restaurant et laissez vous guider par vos sens: un merveilleux moment vous attends. Ne parlons pas d' argent, malheureusement tout a un prix en ce bas monde. Merci Madame, merci Monsieur!!!!",25/05/2010,5,POSITIVE,0.9576018014405808
44,"parfait De passage à Reims, nous y avons déjeuné le jour de Noël. Un repas étonnant de précision, finesse, créativité, des amuse-bouche aux desserts tout est délicieux, inventif et beau. Le service est impeccable et sympathique, le décor classique mais agréable, le prix raisonnable compte tenu de la qualité. Un grand restaurant qui mérite bien sa note au ""Gault et Millau"".",25/04/2010,5,POSITIVE,0.9643004949293923
44,".Un etablissement en tous points remarquable. Une salle decorée avec gout et chaleur; une chaleur sans componction qui se retrouve tres vite dans un service efficace sans etre pesant. La cuisine revèle une inventivite melée de classissisme, avec des clins d'oeil malicieux qui vous ferons redecouvrir une part enfouie, peut-etre des plaisirs de votre enfance. N'hesitez pas poussez la porte de ce restaurant et laissez vous guider par vos sens: un merveilleux moment vous attends. Ne parlons pas d' argent, malheureusement tout a un prix en ce bas monde. Merci Madame, merci Monsieur!!!! je viens d'y retourner: pas de probleme,c'est du top!!!",29/10/2009,5,POSITIVE,0.960819213110177
44,"J'ai personnellement adoré ce restaurant. Le service est discret et éfficace, la déco est moderne et très classe en même temps et les mets y sont fameux : il faut tout de même aimer la cuisine un peu originale. Les prix pratiqués sont très corrects pour un restaurant de ce rang : comptez à peu près 50EUR/pers. avec une bouteille de champagne. Une de mes adresses préférées à Reims.",15/01/2009,5,POSITIVE,0.9654012066417462
44,"La meilleure adresse à Reims Une cuisine créative, ""au goût du jour"", de la vraie gastronomie ! L'accueil est toujours sympathique, et les conseils judicieux. Jamais nous ne sommes ressortis déçus. Une adresse que nous conseillons souvent. Incontestablement le meilleur rapport qualité/prix de la ville.",02/02/2005,5,POSITIVE,0.960028959003423
45,Un bon rapport qualité / service / cadre / prix. Mon unique expérience sur Reims et un bon souvenir.,29/05/2017,4,POSITIVE,0.8975550672930265
45,"Endroit plaisant, déco sympa, la qualité des plats est correcte.  Pour ce qui est des points négatifs : un temps d'attente très long entre l'entrée et le plat. J'ai été un peu déçue par le plat: le carré d'agneau en croûte d'herbes: très bon mais je cherche encore la croûte d'herbes ; et le plat est arrivé froid.  Pour finir, j'ai trouvé le tarif un peu cher pour la prestation.  Donc, expérience mitigée.",20/04/2017,3,NEGATIVE,0.7389429318950653
45,"Rien ne m'a réellement convaincu dans ce restaurant pourtant si coquet. Tout est moyen - service assez lent, plats sans grande saveur.",07/05/2016,2,NEGATIVE,0.9745132464173257
45,Très bon repas pris un vendredi soir. Le menu à 30 euros est de très bon rapport qualité prix !,07/02/2015,5,POSITIVE,0.899781435622029
45,"Bon restaurant ! Un bon restaurant, les plats sont bons voir excellents (notamment les tartares) et juste ce qu'il faut pour être rassasié ! Je trouve le rapport qualité prix excellent compte tenu de leur menu a 34€ qui intègre l'apéro, l'entrée, le plat, le dessert accompagné d'un verre de vin. Quant au service, il est efficace sans en faire plus, il n'y a pas grand chose a dire. Le décor est très joli et l'ambiance est très agréable (il y a de temps en temps un petit groupe de musique qui s'y produit) J'ai apprécié la salle ouverte sur la cuisine permettant de voir les cuisiniers préparer les plats, par contre je ne suis pas très fan de voir la présence d'un micro onde dans les cuisine d'un restaurant... Je suis un tout petit peu déçu par rapport au dessert que j'ai commandé et qui n'était pas exceptionnel (tarte à la mirabelle) mais à part ces 2 bémols mon impression général reste très bonne ! Je conseille ce restaurant qui est d'autant plus très bien situé.",05/07/2013,4,POSITIVE,0.9469045670501708
45,"Déçue J'y suis allée deux fois, je trouve l'ambiance et la décoration très agréables, notamment le patio en été qui est un vrai bonheur. Quand aux plats, avec tout ce que j'avais entendu sur ce resto je m'attendais à quelque chose d'extraordinaire... finalement on ne peut plus banal. Mise à part pour le patio, je ne sais pas si j'y retournerais. Et cher pour les plats proposés et leur qualité.",31/05/2012,2,NEGATIVE,0.966222904500819
45,"Accueil agréable et rapide. Cadre surprenant mais calme et chaleureux. Cuisine de qualité et prix corrects. Bref, une bonne adresse rémoise. :)",14/02/2012,3,POSITIVE,0.8366477516577993
45,"Une adresse à noter. Pose très sympathique avant la découverte du marché de Noël. Agréable surprise avec les deux formules proposées le midi. Très bon rapport qualité prix pour la formule entée+plat+dessert+1/2eau +café proposée à 16,70€. Cuisine agréable. Une adresse très recommandable.",14/12/2011,4,POSITIVE,0.8719436386671959
45,"Déco un peu à la Mac Donald, mais sinon on y mange correctement, truite cuit vapeur excellente!!",18/10/2011,4,POSITIVE,0.7634555024640428
45,"Cusinine très bonne mais le service est à revoir Cadre très sympathique. Nous avon mangé dans le patio ce qui est très agréable malgré la fraicheur du soir au mois de juin pour un méridional comme moi. Cuisine moderne. Plats très bien cuisinés et savoureux. Le service est à revoir: dans le menu il y a un verre de vin que l'on ne vous amène jamais, il faut que se soit vous qui le demandiez, de plus le temps d'attente est trop long. Malgré le nombre de serveurs, personne ne se précipite pour vous servir. Cela m'a beaucoup décu car pour le prix du menu on attend mieux.",10/07/2011,3,NEGATIVE,0.5212494739260246
45,"Endroit cosy, bonne table Restaurant avec déco raffinée et cosy, vue sur la cuisine, belle terrasse, les plats ne sont pas en reste, saumon maison, sauce raifort, brochette saumon, et gambas bardées de lard, moelleux chocolat à tomber rapport qualité prix moyen +.",26/03/2011,3,POSITIVE,0.8478907624294317
45,"Très joli cadre et bonne nourriture Très joli cadre. Nourriture bonne, mais rapport qualité-prix un peu cher. Serveurs aimables, mais pas assez nombreux.",07/03/2011,4,POSITIVE,0.5316319134113728
45,"De la chaleur dans une ville froide... Nous avons passé un excellent moment dans cette brasserie, style chaud comme à la maison. Cuisine contemporaine et sympa, la terrasse est très joliment installée. Bref un bon moment en perspective...",22/09/2010,5,POSITIVE,0.9510754792923689
45,"Adresse sympa Une bonne petite formule menu du soir à 32.50 euros, entrée, plat, dessert et plein de + : apéritif, amuse bouche, 1 verre de vin avec le plat, café, digestif. Cuisine très douce et bien présentée.",19/02/2010,5,POSITIVE,0.8003298879448828
45,"Un cocon Un très beau restaurant aux teintes beiges, qui invite à se détendre. En bas, la salle jouxte une étonnante cuisine qui a des allures d'épicerie du village, à l'étage, on peut s'isoler dans de magnifiques salles. Côté cuisine, un menu apéritif-entrée-plat-dessert-verre de vin-café pour 32€50. Pour ma part, j'ai préféré la carte et une assiette de moules charnues et de la première fraîcheur au chorizo, accompagnée de belles frites fondantes. En dessert, une tatin de rhubarbe et pêche coiffée d'un sorbet aux cerises griottes. On peut aussi se laisser tenté par de beaux plats de poisson, viande ou quelques tartares de boeuf. Le service est discret mais attentif et souriant. Un endroit où j'aurai plaisir à revenir me détendre sur un fond discret de musique lounge !",19/10/2009,5,POSITIVE,0.8302793748715696
45,"Une très bonne table Un cadre magnifique, verdoyant, des jeux d'ombres et lumières, des photophores et des couleurs chaudes... Nous y sommes allés à quatre (deux couples) et avons passés une soirée agréable. Mais à mon sens il doit être bien plus agréable d'y passer la soirée juste en tête à tête...",07/08/2009,4,POSITIVE,0.8712657319129293
45,"Nous sommes allés entre amis chez côté cuisine, déco qui se veut branchée, mélange contemporain(tubes modernes aux fenêtres ressemblant à des rouleaux de tapisserie qu'on aurait oublié là)et XVIII s (cf jolies moulures, plafond)Bon.L'entrée avec son espèce de rideau de douche est affreuse. Côté cuisine, justement, eh bien correcte mais un peu chère pour ce qu'il y a dans les assiettes. Rien de transcendant! service expéditif, serveuse qui vous passe le bras devant vous pour servir le voisinbof bofet qui renverse un verrec'est le bouquet.Déçus.tous. une précision, si vous allez chez Edgar, c'est le même  patron.Je  l'ignorais avant d'aller chez Edgar et mon avis a été catastrophique, allez le lirevous aurez une idée.",28/07/2009,2,NEGATIVE,0.9636981672239276
45,"Resto sympa Un endroit à part sur la place d'Erlon, terrasse agréable, bonne cuisine et accueil sympa. Pensez à réserver le we car les places sont chères.",26/07/2009,4,POSITIVE,0.7630507017399556
45,"Un délice Un restaurant à recommander... Service impeccable et serveurs très gentils. Plats délicieux, rien à redire... même le décor est magnifique ! Vous pouvez y aller les yeux fermés !",09/07/2009,4,POSITIVE,0.9660731840392219
45,"Un resto agréable Le cadre est résolument soigné, avec une déco rétro-moderne dans des murs ""avant-guerre"". La cuisine est assez originale et régulièrement renouvelée, tout en restant très abordable. Réserver est quasi-indispensable car ces atouts le rende prisé.",15/05/2009,5,POSITIVE,0.8413789947450848
46,"Nous sommes arrivés en groupe après avoir réservé... arrivés un peu en retard mais avions prévenu. Et... ça s'est très bien passé ! Service, conseils, petits aménagements (pas ceci, pas cela, végétarien...). Comme jadis, ici, le client est roi ! - soit dit en passant, pas de clients, pas de chiffre d'affaire - Et pour le plaisir gustatif, rien à redire ! On y va, on y revient !",14/09/2017,4,POSITIVE,0.9431190872394899
46,"Ce petit restaurant rémois, situé dans une rue tranquille derrière la cathédrale cache quelque peu son raffinement derrière un décor simple et sobre. C'est bien dans l'assiette qu'il faut concentrer toute son attention.  En effet, ici, on replonge dans la tradition de la gastronomie française avec à l'honneur du gibier et des plats du terroir. Il ne sera pas étonnant ainsi de trouver de la terrine de cerf, du sanglier ou chevreuil. Les produits de la mer ne sont pas en reste : saumon fumé maison, gambas et j'en passe.  La formule à 30 euros est très copieuse : j'ai opté en entrée pour un saumon mariné fumé avec de petits légumes, mes voisins de table pour un foie gras à la figue confite, fait maison, une assiette de venaison avec la charcuterie issu de la chasse (saucisson de cerf, jambon de Reims, terrine de chevreuil), terrine de lapin marinée aux petits légumes. En plat principal, nous avons tous craqué pour les retours de chasse : dos de marcassin à la sauce grand-veneur cacao et une purée sublime, pomme de terre, crème et beurre de truffe (le secret de l'onctuosité).  En dessert, baba au rhum et Caprice Saint-Julien (le dessert spécialité de la maison), entre le gâteau d'amande et la galette frangipane avec coulis de fruits à l'intérieur et cerise confite.  Ajoutez à cela un service impeccable, élégant, poli et la possibilité d'emporter des terrines, de la charcuterie, de la viande, du foie gras maison pour des prix très raisonnables. Je vous recommande ce petit restaurant sans prétention apparente mais dont la cuisine est de qualité.",29/03/2015,4,POSITIVE,0.9373679416385483
46,"A l'angle de la rue Ponsardin, cette adresse aux couleurs gaies aménagé à l'intérieur une jolie salle. Seulement situé à 200 mètres de la cathédrale, pourquoi ne pas faire une halte afin de déguster une bonne cuisine traditionnelle française tenu par un couple fort sympatique.",24/09/2009,3,POSITIVE,0.7441865416592498
47,"Une décoration assez minimaliste qui rebute un peu de premier abord. ( mais après , cela reste une question de goût ) Et puis ensuite , on s'y fait. Nous avons trouvé les premières entrées un peu fades. Un certain manque de peps pourrions nous dire , de rondeur. Et puis est arrivé le poisson, et là , tout à changé. Une explosion de saveurs. Le reste du repas a été crescendo pour arriver sur deux desserts vraiment fantastiques et innovants.  Nous avons particulièrement apprécié l'association de vin qui est proposée Avec les plats. Mention spéciale pour le saké avec le fromage , et le cidre de coing pour le dessert.  Bref , une très bonne adresse sur Reims qui innove et mélange deux cultures.  Il est fort probable que le chef obtienne une deuxième étoile dans quelques années.",21/04/2017,4,POSITIVE,0.9627488677027711
47,nouveau restaurant à Reims mais qui a déjà pu montrer ce que le chef peut faire c'est à dire de l'exceptionnel tout est savoureux bien présenté et d'une finesse absolue une véritable expérience gustative,27/10/2015,5,POSITIVE,0.9596324375382533
48,"Remarquable ! 1 des meilleurs italiens sur Reims ! Les tables sont un peu collées les unes aux autres mais la qualité des plats & l'efficacité du service compense largement cela...   C'est un petit resto dans une rue passante (en voiture.). S'y garer, dans le secteur, relève du miracle... Mais une fois à table, c'est 1 régal !!",29/10/2019,5,POSITIVE,0.9540628145132556
48,Charmant restaurant italien avec son four à bois en plein milieu de la salle. Accueil chaleureux.,18/10/2013,4,POSITIVE,0.7620599245194746
48,"L'Italie dans votre assiette ! Les pizzas maison ! Vraiment bonne mais il est vrai ne sont pas énormes ! Quant au prix, à la fin du repas, peut sembler un peu élevé ! Mais vous ne serez pas déçus de la cuisine traditionnelle Italienne. A essayer pour les amateurs du genre.",09/02/2006,4,POSITIVE,0.8449104007146369
48,"Inoubliable Une pizza d'exception, une qualité irréprochable, un produit incomparable. Une émotion pour le palais même si ce n'est qu'une pizza... mais quelle pizza !",23/09/2005,3,POSITIVE,0.96119763786874
50,"Génial ! Une petite cantine délicieuse et pas cher ! Le cadre mi-resto, mi-traiteur est très chouette ! L'équipe et sympathique et on trouve toujours une carte différente ! On se régale à chaque fois !",16/05/2018,5,POSITIVE,0.9652884225016827
52,Une adresse à connaitre à Reims ! Ce petit fast food sans prétention (si ce n'est de vous sustenter avec efficacité et plaisir) est une adresse à connaître à Reims ! Le sympathique cuisinier et sa charmante épouse vous accueille dans un cadre moderne et branchée ! La carte renouvelée régulièrement vous changera agréablement du traditionnel burger ou autre kébab !,16/11/2012,4,POSITIVE,0.8665935819723789
52,"Pour une sandwicherie c'est top Des produits très frais et très gouteux. Un accueil super sympa. J'y ai déjeuné la semaine dernière en profitant du wifi gratuit. Cette sandwicherie est impeccablement tenue. J'ai fait beaucoup de sandwicherie sur Reims, pour moi, il y a pas photo, c'est la meilleure que j'ai pratiquée depuis longtemps. J'ai vu qu'ils avaient un service de livraison et avec mes collègues nous leur commanderons pour nos réunions clients.",30/07/2012,5,POSITIVE,0.9496308596000002
52,"Top pour une sandwicherie L'accueil est super sypmpa, jeune, dinamique ! Les locaux sont très beaux et d'une porpreté exemplaire ! La nourriture extra, et variée ! il n'y a pas que des sandwiches, mais salades diverses, desserts et boissons originales. n'hésitez pas à vous y arrêter quand vous passez dans le coin : on y mange vite fait et très bien! ! et si vous n'êtes pas pressé vous pouvez vous installer dans un petit coin avec votre ordi, le wifi est gratuit.",28/07/2012,5,POSITIVE,0.9609306422142359
53,"Voilà maintenant plus d'un an que je n'ai pas posté d'avis! Ce restaurant m'a donné envie de m'y remettre !  De passage à Reims, nous nous sommes arrêtés dans ce petit restaurant, ambiance plutôt familiale, très bon accueil, service soigné, ce fut délicieux! On a même eu droit à un petit mot du patron, ça fait plaisir. A l'occasion, nous repasserons",13/09/2017,5,POSITIVE,0.9289226363633344
53,"Super resto y suis allée par hasard , mais ne regrette pas et y retournera avec plaisir. Ambiance sympa, personnel au petits soins, etc...........réservation recommandée.",17/05/2014,5,POSITIVE,0.9507675892307335
53,"Petit resto bien sympa avec ambiance feutrée. Reservation conseillée le weekend. Le chef visite généralement ses clients pour savoir si tout est parfait. Service sympathique. Rapport qualité/ prix excellent surtout au niveau des menus : 23EUR entrée+plat+dessert.  Assiettes copieuses, prévoyez de la place dans votre estomac ! Grand choix de paellas sur place ou même à emporter.",13/08/2011,5,POSITIVE,0.8496391093311982
53,"Avis aux amateurs, resto a ne pas manquer, j'ai testé rien a redire.",26/09/2010,5,POSITIVE,0.8362230285315878
53,"Super resto Si vous désirez manger une super paella maison, c'est ici qu'il faut vous arrêter, quand à ma femme, elle, est inconditionnelle du pavé landais. A vous de choisir ! Merci au patron pour sa disponibilité et ses explications culinaires, ainsi qu'à la charmante patronne pour son agréable accueil.",21/08/2010,5,POSITIVE,0.8933572743646139
53,"Très moyen Si vous ètes amateur de bonne paëlla, ce n'est pas la bonne adresse sur Reims ; on arrive à la faire meilleure à la maison ! Décor : bof.",19/02/2010,2,NEGATIVE,0.9747376382550025
53,"Très sympas Petit resto sympa avec un rapport qualité prix raisonnable, bonne ambiance, décor très reussi et qui correspond bien avec le nom du resto. Si vous voulez manger une bonne paella, je vous le conseille car c'est très bon.",01/02/2010,4,POSITIVE,0.91852929487038
53,Le Top Dîner au Petit Basque : plutôt sympa. On y mange très bien. Les patrons sont sympas et saluent volontiers leurs clients après avoir fait la cuisine... La paëlla et les chocolats sont délicieux... Merci à vous pour ce bon moment... On reviendra ça c'est sûr...,27/10/2008,5,POSITIVE,0.9492446214917238
53,"Délicieux Les paëllas sont super bonnes et l'accueil réservé est très agréable. Les plats sont bien copieux, à tel point qu'on peut repartir avec son tuppeware ! lol On peut également commander et emporter. 10€ la portion de paëlla basquaise à emporter et une portion c'est ok pour 2 personnes, alors ça fait pas cher le repas. Et en plus il donne une carte de fidélité pour en avoir une gratuite au bout de 10.",06/10/2008,4,POSITIVE,0.9386798510966431
53,A faire La salle a changé des décors plus chics et tendance par rapport à ma dernière visite. La visite du patron est toujours aussi agréable. Une cours et à notre dispo les fumeuses géniale. Allez y pour déguster des plats typiques et traditionnels avec présentation soignée.,11/04/2008,3,POSITIVE,0.9121748836991317
53,"Pour ceux qui aiment bien manger dans un cadre très sympathique ; à ne pas manquer Accueil très souriant de la patronne, tour de table du chef toujours très apprécié des convives, cadre très chaleureux avec une décoration typiquement basque, carte des plats très variée, carte des vins à apprécier avec des appellations peu connues. Les spécialités basques (paëllas, gâteau, crème et autres tapas) sont d'une qualité irréprochable. Le service est d'une grande qualité et la présentation des plats est impeccable. Les clients fidèles, dont je fais partie, ne peuvent que se féliciter de cette adresse rémoise qui mériteraient d'être plus connue. Si vous voulez bien manger dans un cadre très sympa, avec un rapport qualité/prix imbattable, alors, n'hésitez pas, allez au Petit Basque et vous apprécierez leurs paëllas et tapa. A déguster sans modération !",22/10/2006,5,POSITIVE,0.9644066383585078
53,"De bons produits basques en champagne Demaurant au coeur du Beaujolais (Rhône) où il y a de bons petits bouchons, avons découvert en vacances ce resto où enfin on trouve d'excellents produits basques, en champagne. De trés bonnes paëlla copieuses et bien cuisinées.",21/10/2006,4,POSITIVE,0.8418620698488387
53,"Très sympa ! Nous sommes terriblement surpris des critiques faites sur le Petit Basque, et ne voulant pas rester sur une opinion négative, nous avons décidez de s'y restaurer. Et heureusement nous avons été agréablement surpris par la convivialité et l'accueil du personnel. Venez découvrir comme nous, une petite sangria blanche avec un plat de tapas très diversifiées. Et pour finir, une paella aux fruits de mer, c'est un régal ! Vous n'y serez pas déçus.",05/10/2006,5,POSITIVE,0.9432174966110937
53,"La vengeance est un plat qui se mange... surgelé ! Ambiance sans plus pour des plats de qualité médiocre (ça sent le congelé à plein nez). A essayer seulement si vous n'avez pas d'autre moyen de manger espagnol, mais faut avoir les moyens !",23/02/2006,2,NEGATIVE,0.9533889101042783
53,"Vous avez dit Basque !!! Certes le décor rappelle le nom du restaurant mais la cuisine laisse les puristes sur leurs chaises. En effet les plats sont bien inspirés du Sud Ouest mais la qualité n'est pas avec. Le gâteau basque est servi avec une crème anglaise et lorsque l'on demande de la confiture pour aller avec le fromage qu'on pensait basque (en réalité il vous amène du chèvre et du camembére) il vous ramène de la confiture de Fraise... Bref, si vous connaissez la culture Basque évitez ce resto...",01/05/2005,3,NEGATIVE,0.9676228923323239
54,"Voilà. Une brasserie simple, avec de bons plats, de bonnes bières, et un accueil chaleureux. Que dire ? Le cordon bleu maison était bon, ils laissent la belle part aux produits locaux, apparemment. C'est à peine plus éloigné du centre, alors allez y.",05/03/2020,5,POSITIVE,0.7625986474582342
54,"Très bonne surprise ! Pas cher, bien placé, pas trop loin du coeur de Reims... cette brasserie n'paie pas de mine & pourtant les plats servis sont copieux & bien présentés ! C'est un repaire pour les habitués du quartier et les gens qui travaillent dans les rues avoisinantes ! C'est assurément 1 bonne adresse :-)",29/10/2019,4,POSITIVE,0.9575853976299767
54,"Très bonne cuisine française. Les plats sont très copieux, en particulier les desserts ! Bons produits et serveur agréable !",22/07/2017,4,POSITIVE,0.938906892409578
55,Super endroit pour boire un verre ou manger une petite table. Les prix sont correctes mais surtout le personnel qui est super sympathique toujours avec un grand sourire!,13/08/2017,5,POSITIVE,0.9157555016962607
55,"La moyenne pour ce café qui possède un avantage notable : sa terrasse. En effet, sur la place du Forum de Reims, vous pouvez profiter d'une très belle terrasse sans pour autant être dans les pots d'échappement des voitures. L'assiette de charcuterie et l'assiette de fromage sont respectivement à 5€ et 6€. Cela peut vous dépanner, mais ce n'était pas exceptionnel. Le lieu est très agréable surtout à plusieurs, vous pouvez en profiter pour venir en groupe. Venez-y pour profiter de l'été indien pour boire un verre entre amis.",21/10/2015,3,NEGATIVE,0.7276050414482766
55,"Nul Si vous commandez dans ce restaurant une bruschetta, vous vous attendriez à recevoir un petit toast grillé garni de salade, de guacamole et de poulet grillé en lamelles, mais non vous recevez une tranche de pain humide et molle tartinée de sauce verte sans goût, recouverte d'une épaisse couche de fromage fondu gratiné, une horreur ! Les tomates séchées annoncées ne sont pas séchées, et le poulet est rose pas du tout appétissant, caché sous l'épaisse couche d'une pâte appelée fromage.",31/10/2012,1,NEGATIVE,0.9733746011166631
55,"Merveilleusement placé Si vous voulez éviter la place d'Erlon et ses centaines de touristes, venez place du forum. A quelques centaines de mètres. L'été, la place est couverte de tables et chaises. Le bistrot du forum, BDF pour les intimes rémois, est une adresse sûre. La cuisine n'a rien d'époustouflant, mais le personnel est dévoué, efficace, les prix un poil élevés, mais l'emplacement sans doute le meilleur de Reims.",30/12/2010,4,POSITIVE,0.86264217335005
55,"Déçu J'y suis allé car une collègue me l'avait conseillé, j'en suis sorti déçu: le risotto ressemble plutôt à un riz au lait et je cherche encore les champignons. J'estime vraiment avoir payé trop cher pour le peu de quantité et de qualité dans l'assiette... mes petits camarades ont été également décu. Par contre la carte des vins et les conseils du serveur sont très satisfaisants.",26/08/2008,2,NEGATIVE,0.9455731072990691
